grade,term,pathway,subject,book_type,matrix_status,rights_status,edition,blocker,source_url
8,1,general,"التربية المهنية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"التربية المهنية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"الثقافة المالية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"الثقافة المالية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"الدراسات الاجتماعية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"الدراسات الاجتماعية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"الرياضيات",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"الرياضيات",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"الرياضيات",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"العلوم",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"العلوم",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"العلوم",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"اللغة الإنجليزية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"اللغة الإنجليزية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"اللغة الإنجليزية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"اللغة العربية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"اللغة العربية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"اللغة العربية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"المهارات الرقمية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,1,general,"المهارات الرقمية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"التربية الإسلامية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"التربية الإسلامية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"التربية الفنية والموسيقية والمسرحية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"التربية الفنية والموسيقية والمسرحية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"التربية المهنية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"التربية المهنية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"الثقافة المالية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"الثقافة المالية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"الدراسات الاجتماعية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"الدراسات الاجتماعية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"الرياضيات",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"الرياضيات",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"الرياضيات",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"العلوم",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"العلوم",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"العلوم",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"اللغة الإنجليزية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"اللغة الإنجليزية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"اللغة الإنجليزية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"اللغة العربية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"اللغة العربية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"اللغة العربية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"المهارات الرقمية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
8,2,general,"المهارات الرقمية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/75
9,1,general,"التاريخ",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التاريخ",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الإسلامية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الإسلامية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الرياضية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الرياضية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الفنية والموسيقية والمسرحية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الفنية والموسيقية والمسرحية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية المهنية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية المهنية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الوطنية والمدنية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"التربية الوطنية والمدنية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الثقافة المالية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الثقافة المالية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الجغرافيا",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الجغرافيا",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الرياضيات",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الرياضيات",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الرياضيات",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"العلوم الحياتية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"العلوم الحياتية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الفيزياء",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الفيزياء",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الكيمياء",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"الكيمياء",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"اللغة الإنجليزية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"اللغة الإنجليزية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"اللغة الإنجليزية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"اللغة العربية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"اللغة العربية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"اللغة العربية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"المهارات الرقمية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"المهارات الرقمية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"علوم الأرض والبيئة",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,1,general,"علوم الأرض والبيئة",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التاريخ",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التاريخ",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الإسلامية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الإسلامية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الرياضية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الرياضية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الفنية والموسيقية والمسرحية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الفنية والموسيقية والمسرحية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية المهنية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية المهنية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الوطنية والمدنية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"التربية الوطنية والمدنية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الثقافة المالية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الثقافة المالية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الجغرافيا",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الجغرافيا",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الرياضيات",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الرياضيات",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الرياضيات",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"العلوم الحياتية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"العلوم الحياتية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الفيزياء",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الفيزياء",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الكيمياء",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"الكيمياء",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"اللغة الإنجليزية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"اللغة الإنجليزية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"اللغة الإنجليزية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"اللغة العربية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"اللغة العربية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"اللغة العربية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"المهارات الرقمية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"المهارات الرقمية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"علوم الأرض والبيئة",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
9,2,general,"علوم الأرض والبيئة",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://www.nccd.gov.jo/ar/pages/TextBooksGrade/76
kg1,year,general,"الرياضيات",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"الرياضيات",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"الرياضيات",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"العلوم",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"العلوم",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"العلوم",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"اللغة العربية",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"اللغة العربية",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"اللغة العربية",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"المنهاج التطوري",support,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg1,year,general,"المنهاج التطوري",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg2,year,general,"الرياضيات",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg2,year,general,"الرياضيات",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg2,year,general,"الرياضيات",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg2,year,general,"العلوم",activity,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg2,year,general,"العلوم",student,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
kg2,year,general,"العلوم",teacher_guide,DISCOVERED,rights_review_required,NEEDS VERIFICATION,"Subject list indexed from Minhaji companion — pending NCCD human verification",https://nccd.gov.jo/ar/pages/PublicationsKG
